article_id,category_id,created_at_ts,words_count
204774,331,1433858054000,150
204775,331,1435703373000,140
204776,331,1433964798000,186
204777,331,1435697396000,155
204778,331,1434035640000,158
204779,331,1435228529000,187
204780,331,1435271231000,269
204781,331,1434654669000,156
204782,331,1433276633000,206
204783,331,1435836473000,580
204784,331,1436104752000,224
204785,331,1435798294000,188
204786,331,1437982747000,153
204787,331,1437982697000,203
204788,331,1437148420000,152
204789,331,1437053430000,137
204790,331,1436898349000,240
204791,331,1437285603000,229
204792,331,1435710837000,176
204793,331,1436988566000,173
204794,331,1436563638000,141
204795,331,1437052347000,254
204796,331,1436449971000,158
204797,331,1435775214000,204
204798,331,1438100803000,150
204799,331,1436616444000,197
204800,331,1436197893000,153
204801,331,1437132280000,147
204802,331,1436870916000,194
204803,331,1438184785000,213
204804,331,1435744871000,251
204805,331,1438075093000,131
204806,331,1436788508000,227
204807,331,1435855101000,203
204808,331,1436381653000,144
204809,331,1438183534000,199
204810,331,1438192351000,248
204811,331,1436275755000,184
204812,331,1435998243000,275
204813,331,1437982876000,160
204814,331,1436014799000,205
204815,331,1437057840000,184
204816,331,1435966548000,271
204817,331,1436088176000,209
204818,331,1435740599000,190
204819,331,1435780690000,169
204820,331,1436909479000,164
204821,331,1436985338000,192
204822,331,1435785483000,175
204823,331,1436904776000,197
204824,331,1436561827000,205
204825,331,1437511696000,226
204826,331,1437140551000,76
204827,331,1438842945000,522
204828,331,1440584854000,179
204829,331,1440007088000,142
204830,331,1439117668000,330
204831,331,1438867986000,186
204832,331,1440021098000,210
204833,331,1439934200000,152
204834,331,1439381307000,240
204835,331,1440620561000,280
204836,331,1438893718000,296
204837,331,1440594652000,266
204838,331,1440050401000,166
204839,331,1438978294000,220
204840,331,1439938488000,163
204841,331,1439445601000,204
204842,331,1438951586000,178
204843,331,1440417648000,200
204844,331,1440016829000,255
204845,331,1439410078000,183
204846,331,1440447075000,190
204847,331,1438887263000,174
204848,331,1440009228000,281
204849,331,1438453715000,171
204850,331,1438874609000,259
204851,331,1439933751000,222
204852,331,1439293292000,171
204853,331,1439402427000,187
204854,331,1440439267000,206
204855,331,1439933716000,217
204856,331,1439371099000,238
204857,331,1440655203000,171
204858,331,1439729694000,176
204859,331,1440087269000,187
204860,331,1440190747000,216
204861,331,1441035660000,179
204862,331,1440583201000,220
204863,331,1439991494000,209
204864,331,1440880498000,203
204865,331,1440583201000,221
204866,331,1438808278000,157
204867,331,1441029966000,217
204868,331,1438626879000,247
204869,331,1439577352000,197
204870,331,1439751784000,12
204871,331,1440535941000,203
204872,331,1440625072000,140
204873,331,1439498275000,240
204874,331,1439452577000,156
204875,331,1439964003000,273
204876,331,1440102826000,274
204877,331,1438885120000,217
204878,331,1439387279000,180
204879,331,1438495202000,188
204880,331,1439753852000,218
204881,331,1441385477000,246
204882,331,1443125015000,227
204883,331,1441346403000,184
204884,331,1441874041000,167
204885,331,1443042395000,163
204886,331,1443045970000,153
204887,331,1441286842000,168
204888,331,1443596401000,369
204889,331,1443109180000,184
204890,331,1442901604000,190
204891,331,1443650933000,266
204892,331,1442406330000,247
204893,331,1442124001000,190
204894,331,1441199983000,176
204895,331,1443638081000,170
204896,331,1443552992000,187
204897,331,1441907712000,152
204898,331,1443624378000,173
204899,331,1443269491000,163
204900,331,1442485779000,211
204901,331,1441087201000,208
204902,331,1441139613000,272
204903,331,1442430039000,169
204904,331,1443534355000,216
204905,331,1441475124000,171
204906,331,1441389014000,215
204907,331,1442392377000,172
204908,331,1442734408000,322
204909,331,1441210637000,188
204910,331,1441374777000,213
204911,331,1442258225000,170
204912,331,1443275456000,196
204913,331,1442587733000,206
204914,331,1442334189000,229
204915,331,1443467464000,198
204916,331,1443362606000,176
204917,331,1442246578000,227
204918,331,1441212971000,223
204919,331,1442964576000,178
204920,331,1441816450000,154
204921,331,1442432954000,148
204922,331,1441213840000,184
204923,331,1441742388000,229
204924,331,1443031451000,236
204925,331,1441730677000,192
204926,331,1441395550000,196
204927,331,1442510106000,154
204928,331,1441824317000,198
204929,331,1441319643000,163
204930,331,1442351292000,183
204931,331,1446032029000,447
204932,331,1443785969000,163
204933,331,1444465552000,167
204934,331,1443709417000,249
204935,331,1444932071000,165
204936,331,1445382303000,146
204937,331,1445432726000,208
204938,331,1445969253000,206
204939,331,1443817043000,293
204940,331,1445971741000,217
204941,331,1445444349000,212
204942,331,1445477291000,196
204943,331,1443783993000,161
204944,331,1444153486000,141
204945,331,1444832607000,212
204946,331,1444860507000,298
204947,331,1445872428000,208
204948,331,1446068073000,196
204949,331,1443785370000,263
204950,331,1445528753000,201
204951,331,1445969792000,195
204952,331,1443792377000,178
204953,331,1445115619000,247
204954,331,1443802901000,235
204955,331,1443951280000,170
204956,331,1445510875000,215
204957,331,1444241407000,241
204958,331,1445369634000,242
204959,331,1446155041000,192
204960,331,1444055454000,169
204961,331,1444809647000,151
204962,331,1444036601000,292
204963,331,1443785946000,252
204964,331,1445423310000,283
204965,331,1446055770000,207
204966,331,1446131974000,210
204967,331,1444743131000,221
204968,331,1445867807000,255
204969,331,1444176714000,166
204970,331,1444397193000,189
204971,331,1443703079000,172
204972,331,1443785992000,258
204973,331,1443785963000,233
204974,331,1443790588000,198
204975,331,1443787345000,230
204976,331,1444330223000,199
204977,331,1445371506000,159
204978,331,1445029236000,222
204979,331,1444925050000,278
204980,331,1445956818000,261
204981,331,1444329696000,218
204982,331,1444248847000,210
204983,331,1446056740000,140
204984,331,1446051178000,242
204985,331,1446061879000,214
204986,331,1444111203000,198
204987,331,1444165261000,213
204988,331,1443785960000,174
204989,331,1443765603000,249
204990,331,1444236813000,206
204991,331,1445882593000,176
204992,331,1447060309000,264
204993,331,1448738170000,267
204994,331,1446636429000,268
204995,331,1446659717000,254
204996,331,1447107374000,201
204997,331,1446587314000,154
204998,331,1447284606000,171
204999,331,1447160182000,235
205000,331,1446648743000,189
205001,331,1448017701000,211
205002,331,1447803864000,177
205003,331,1447875787000,150
205004,331,1447254792000,231
205005,331,1446563477000,171
205006,331,1447327890000,220
205007,331,1448527759000,289
205008,331,1447314347000,185
205009,331,1447056544000,207
205010,331,1448055966000,173
205011,331,1448576589000,189
205012,331,1447698858000,169
205013,331,1446856301000,217
205014,331,1448690406000,295
205015,331,1447758582000,180
205016,331,1448469098000,267
205017,331,1447327717000,195
205018,331,1448660304000,317
205019,331,1448486950000,182
205020,331,1446755129000,166
205021,331,1446669872000,199
205022,331,1447184581000,138
205023,331,1447244651000,146
205024,331,1446631867000,182
205025,331,1446743889000,230
205026,331,1446832917000,234
205027,331,1448901887000,234
205028,331,1448025852000,168
205029,331,1446753832000,183
205030,331,1447854119000,230
205031,331,1447263264000,192
205032,331,1447227738000,139
205033,331,1448559719000,265
205034,331,1446818683000,248
205035,331,1446727426000,281
205036,331,1448485475000,226
205037,331,1448447378000,255
205038,331,1448492614000,237
205039,331,1447793026000,295
205040,331,1447172543000,193
205041,331,1447873956000,250
205042,331,1446664482000,260
205043,331,1448308828000,207
205044,331,1447952776000,197
205045,331,1448537844000,172
205046,331,1448480809000,162
205047,331,1447394404000,212
205048,331,1447779460000,289
205049,331,1447869324000,181
205050,331,1448626989000,188
205051,331,1446541104000,241
205052,331,1448199393000,324
205053,331,1447185215000,196
205054,331,1446828299000,250
205055,331,1448907800000,213
205056,331,1450561901000,172
205057,331,1450275354000,176
205058,331,1450712048000,202
205059,331,1449507171000,243
205060,331,1449378002000,195
205061,331,1450365431000,208
205062,331,1449144353000,161
205063,331,1451423115000,141
205064,331,1450298879000,218
205065,331,1449661108000,235
205066,331,1450452704000,228
205067,331,1451392552000,157
205068,331,1451400417000,231
205069,331,1449081603000,177
205070,331,1450373449000,252
205071,331,1449089023000,181
205072,331,1451316587000,313
205073,331,1450189893000,309
205074,331,1449267370000,199
205075,331,1449530204000,205
205076,331,1450355519000,189
205077,331,1450285117000,194
205078,331,1450006349000,187
205079,331,1449165433000,275
205080,331,1449505691000,326
205081,331,1449839123000,247
205082,331,1449153673000,259
205083,331,1449685301000,237
205084,331,1450338041000,208
205085,331,1450338423000,166
205086,331,1450256424000,167
205087,331,1450196004000,330
205088,331,1449673495000,177
205089,331,1449082542000,143
205090,331,1449301733000,291
205091,331,1450377307000,186
205092,331,1449693986000,143
205093,331,1449691666000,148
205094,331,1449768080000,230
205095,331,1451561807000,219
205096,331,1449596820000,214
205097,331,1449142786000,210
205098,331,1450304364000,258
205099,331,1449389736000,261
205100,331,1450352814000,203
205101,331,1449087612000,255
205102,331,1452525469000,182
205103,331,1453897689000,248
205104,331,1452079862000,257
205105,331,1453387035000,208
205106,331,1453220922000,298
205107,331,1451643977000,222
205108,331,1453961214000,182
205109,331,1453468957000,205
205110,331,1454002858000,182
205111,331,1453470054000,150
205112,331,1452166382000,196
205113,331,1453197710000,211
205114,331,1452797520000,185
205115,331,1451893167000,88
205116,331,1452262325000,216
205117,331,1452835261000,198
205118,331,1453312190000,324
205119,331,1452847702000,176
205120,331,1453400523000,200
205121,331,1452194588000,243
205122,331,1452113957000,244
205123,331,1452340466000,207
205124,331,1453727195000,176
205125,331,1452869274000,195
205126,331,1452025520000,222
205127,331,1454088014000,191
205128,331,1454241448000,196
205129,331,1456337535000,238
205130,331,1456293603000,328
205131,331,1456348881000,163
205132,331,1456264858000,134
205133,331,1455909691000,226
205134,331,1454330290000,157
205135,331,1455800677000,269
205136,331,1455799170000,207
205137,331,1455737701000,188
205138,331,1456398592000,147
205139,331,1455645938000,182
205140,331,1455809781000,280
205141,331,1456052060000,224
205142,331,1455866831000,251
205143,331,1455623092000,242
205144,331,1454428609000,261
205145,331,1456393208000,173
205146,331,1455713731000,227
205147,331,1456336609000,203
205148,331,1454444323000,201
205149,331,1455819151000,233
205150,331,1455732410000,243
205151,331,1456492207000,284
205152,331,1454601130000,266
205153,331,1454434119000,209
205154,331,1456315293000,223
205155,331,1456345567000,222
205156,331,1456232714000,277
205157,331,1456212347000,175
205158,331,1456470990000,195
205159,331,1456510668000,272
205160,331,1454325953000,229
205161,331,1456316907000,272
205162,331,1455643802000,149
205163,331,1454531006000,161
205164,331,1455731833000,222
205165,331,1454526960000,177
205166,331,1456321720000,160
205167,331,1455722854000,188
205168,331,1455653788000,185
205169,331,1456332730000,173
205170,331,1454512309000,175
205171,331,1455718894000,258
205172,331,1459332085000,304
205173,331,1458579756000,298
205174,331,1458413262000,286
205175,331,1457721388000,253
205176,331,1456922687000,261
205177,331,1457515293000,213
205178,331,1457542493000,243
205179,331,1457254258000,188
205180,331,1458140654000,14
205181,331,1457688769000,15
205182,331,1458137065000,175
205183,331,1456877328000,262
205184,331,1457095524000,177
205185,331,1457773081000,195
205186,331,1458226725000,264
205187,331,1457029558000,167
205188,331,1458215120000,180
205189,331,1458825220000,221
205190,331,1459432108000,226
205191,331,1456867527000,216
205192,331,1456863337000,182
205193,331,1459424328000,219
205194,331,1457470662000,170
205195,331,1458754270000,212
205196,331,1457113263000,282
205197,331,1457090623000,297
205198,331,1458212419000,213
205199,331,1458572946000,229
205200,331,1457626455000,291
205201,331,1459369282000,194
205202,331,1459361023000,184
205203,331,1459437531000,119
205204,331,1459144804000,180
205205,331,1458764449000,190
205206,331,1458335584000,162
205207,331,1457979493000,191
205208,331,1459339372000,203
205209,331,1459414159000,204
205210,331,1456812002000,269
205211,331,1457727462000,173
205212,331,1458327965000,209
205213,331,1458393454000,231
205214,331,1458215697000,185
205215,331,1457114637000,212
205216,331,1456837580000,172
205217,331,1457898719000,240
205218,331,1458048479000,158
205219,331,1458169796000,261
205220,331,1458211196000,162
205221,331,1459199322000,217
205222,331,1457874454000,167
205223,331,1458161642000,219
205224,331,1458232988000,188
205225,331,1458211658000,209
205226,331,1456952300000,190
205227,331,1458140399000,229
205228,331,1459439007000,160
205229,331,1458551024000,191
205230,331,1458754557000,209
205231,331,1458681339000,240
205232,331,1457730542000,188
205233,331,1457545235000,202
205234,331,1458164717000,194
205235,331,1459263500000,220
205236,331,1458139122000,181
205237,331,1458154281000,148
205238,331,1457086252000,191
205239,331,1457636188000,138
205240,331,1458331415000,144
205241,331,1458136008000,208
205242,331,1458160066000,195
205243,331,1459264447000,178
205244,331,1457038041000,228
205245,331,1458329945000,182
205246,331,1456937873000,188
205247,331,1457385500000,285
205248,331,1459351314000,158
205249,331,1456935476000,226
205250,331,1458654707000,218
205251,331,1458672277000,179
205252,331,1458672723000,201
205253,331,1458075651000,161
205254,331,1456950479000,146
205255,331,1457626293000,227
205256,331,1459028531000,330
205257,331,1457552910000,216
205258,331,1457797667000,210
205259,331,1458734630000,243
205260,331,1457641997000,206
205261,331,1461157385000,167
205262,331,1461770602000,164
205263,331,1459884951000,218
205264,331,1461679737000,212
205265,331,1460363043000,200
205266,331,1460660877000,283
205267,331,1459853785000,197
205268,331,1459522742000,178
205269,331,1461855778000,307
205270,331,1459498156000,228
205271,331,1460054671000,189
205272,331,1461096996000,181
205273,331,1461830354000,116
205274,331,1459963644000,246
205275,331,1461943766000,235
205276,331,1460326960000,169
205277,331,1460390288000,183
205278,331,1459884100000,223
205279,331,1460901246000,273
205280,331,1460465750000,179
205281,331,1460291514000,141
205282,331,1459972772000,224
205283,331,1460632640000,166
205284,331,1459970749000,161
205285,331,1460046919000,185
205286,331,1460041465000,174
205287,331,1460037605000,168
205288,331,1460578287000,152
205289,331,1460652187000,188
205290,331,1461186765000,194
205291,331,1460125378000,152
205292,331,1461756679000,164
205293,331,1460483610000,187
205294,331,1461787938000,208
205295,331,1461178018000,175
205296,331,1460023880000,169
205297,331,1461347944000,232
205298,331,1462994299000,219
205299,331,1463056943000,208
205300,331,1463577582000,253
205301,331,1464102988000,183
205302,331,1463485312000,266
205303,331,1464039138000,212
205304,331,1463060410000,178
205305,331,1463057293000,253
205306,331,1462313235000,195
205307,331,1462824912000,218
205308,331,1463420394000,198
205309,331,1462255206000,157
205310,331,1463489347000,154
205311,331,1464121085000,173
205312,331,1462312473000,196
205313,331,1462390089000,263
205314,331,1462440772000,259
205315,331,1463408555000,185
205316,331,1462912384000,205
205317,331,1463657028000,183
205318,331,1462450905000,225
205319,331,1463055110000,235
205320,331,1463038138000,156
205321,331,1463066222000,193
205322,331,1463065395000,183
205323,331,1463075863000,204
205324,331,1463059713000,195
205325,331,1463060111000,216
205326,331,1463083158000,171
205327,331,1462525762000,206
205328,331,1463078180000,227
205329,331,1463064752000,169
205330,331,1463058187000,153
205331,331,1464014295000,187
205332,331,1463070969000,165
205333,331,1464356490000,169
205334,331,1463568704000,175
205335,331,1463494430000,183
205336,331,1464105047000,248
205337,331,1463067785000,164
205338,331,1463060673000,177
205339,331,1463064184000,210
205340,331,1463518591000,190
205341,331,1464634553000,168
205342,331,1464736267000,204
205343,331,1463475586000,225
205344,331,1464022810000,210
205345,331,1462904407000,221
205346,331,1463354820000,242
205347,331,1463222309000,202
205348,331,1463062739000,189
205349,331,1463601457000,196
205350,331,1462549027000,162
205351,331,1462909966000,230
205352,331,1464176965000,203
205353,331,1464216383000,195
205354,331,1463065018000,143
205355,331,1463428073000,170
205356,331,1463061263000,241
205357,331,1463061606000,227
205358,331,1463057623000,186
205359,331,1463067309000,199
205360,331,1462456582000,233
205361,331,1463070301000,209
205362,331,1464725768000,155
205363,331,1462909825000,221
205364,331,1463066998000,289
205365,331,1463579381000,262
205366,331,1464627170000,244
205367,331,1463594798000,209
205368,331,1463131481000,215
205369,331,1463837734000,166
205370,331,1463334447000,154
205371,331,1463483427000,187
205372,331,1464605719000,159
205373,331,1463407743000,219
205374,331,1463387070000,133
205375,331,1462904534000,196
205376,331,1464596842000,214
205377,331,1462435534000,218
205378,331,1463135816000,194
205379,331,1464122392000,157
205380,331,1466014352000,172
205381,331,1465292747000,191
205382,331,1464883957000,164
205383,331,1464785897000,245
205384,331,1464808424000,226
205385,331,1466524528000,197
205386,331,1464818693000,151
205387,331,1466031155000,188
205388,331,1465463824000,131
205389,331,1464974251000,212
205390,331,1464790851000,172
205391,331,1467141249000,275
205392,331,1465903866000,199
205393,331,1467108407000,280
205394,331,1466595837000,246
205395,331,1465930433000,217
205396,331,1464981763000,193
205397,331,1466180647000,184
205398,331,1465926767000,202
205399,331,1466000258000,187
205400,331,1465125769000,153
205401,331,1467214862000,213
205402,331,1467202795000,209
205403,331,1466469117000,197
205404,331,1464806626000,169
205405,331,1466199385000,347
205406,331,1465843692000,273
205407,331,1465840296000,274
205408,331,1466609058000,269
205409,331,1467025322000,286
205410,331,1464771785000,217
205411,331,1465491315000,230
205412,331,1466251430000,178
205413,331,1464796607000,231
205414,331,1465591925000,188
205415,331,1466696137000,175
205416,331,1467055854000,215
205417,331,1466621555000,219
205418,331,1467142508000,210
205419,331,1466531352000,332
205420,331,1465311028000,194
205421,331,1466541717000,214
205422,331,1466450513000,195
205423,331,1465411566000,208
205424,331,1467133811000,229
205425,331,1464984121000,195
205426,331,1467226200000,179
205427,331,1467049614000,189
205428,331,1465228186000,226
205429,331,1464966053000,212
205430,331,1467319627000,229
205431,331,1466171317000,141
205432,331,1464875927000,156
205433,331,1467204894000,236
205434,331,1465499568000,249
205435,331,1465926844000,241
205436,331,1467307075000,209
205437,331,1468455212000,248
205438,331,1467842608000,202
205439,331,1468444363000,198
205440,331,1467489099000,159
205441,331,1467891239000,31
205442,331,1469991636000,282
205443,331,1467887863000,162
205444,331,1469632750000,137
205445,331,1468338332000,258
205446,331,1467898067000,151
205447,331,1468324833000,191
205448,331,1468003352000,217
205449,331,1469715916000,218
205450,331,1469452944000,221
205451,331,1467668172000,215
205452,331,1468494860000,258
205453,331,1469798245000,278
205454,331,1467906178000,199
205455,331,1467343786000,181
205456,331,1468697393000,264
205457,331,1468421728000,137
205458,331,1467371378000,236
205459,331,1469710605000,152
205460,331,1469098618000,225
205461,331,1468010588000,211
205462,331,1467784807000,250
205463,331,1469695470000,180
205464,331,1469174716000,238
205465,331,1468256626000,219
205466,331,1467898274000,386
205467,331,1468455164000,185
205468,331,1469433129000,261
205469,331,1468348502000,177
205470,331,1468436440000,211
205471,331,1467826424000,298
205472,331,1469625528000,258
205473,331,1469167204000,251
205474,331,1469635313000,290
205475,331,1469045896000,201
205476,331,1469966917000,268
205477,331,1469545754000,170
205478,331,1467743439000,180
205479,331,1469020224000,240
205480,331,1469549894000,258
205481,331,1467859650000,128
205482,331,1469456481000,193
205483,331,1468346455000,186
205484,331,1468338094000,159
205485,331,1467898667000,195
205486,331,1469628013000,213
205487,331,1469396311000,142
205488,331,1469426498000,166
205489,331,1468435794000,145
205490,331,1471894333000,173
205491,331,1472052632000,172
205492,331,1470937171000,240
205493,331,1471068002000,154
205494,331,1472113611000,193
205495,331,1470323117000,226
205496,331,1472598458000,131
205497,331,1470841088000,184
205498,331,1470850386000,164
205499,331,1470241035000,202
205500,331,1470844951000,193
205501,331,1470931147000,160
205502,331,1471455780000,204
205503,331,1471116058000,218
205504,331,1471360801000,227
205505,331,1470042248000,146
205506,331,1470290406000,221
205507,331,1471068002000,252
205508,331,1470332488000,270
205509,331,1470041942000,139
205510,331,1470074839000,263
205511,331,1470837114000,196
205512,331,1471532115000,200
205513,331,1470042033000,133
205514,331,1470042099000,136
205515,331,1470210679000,206
205516,331,1470510945000,165
205517,331,1470742799000,229
205518,331,1470791358000,201
205519,331,1471251746000,220
205520,331,1472298573000,194
205521,331,1472070219000,207
205522,331,1470669454000,255
205523,331,1471251676000,337
205524,331,1470216843000,295
205525,331,1472663871000,177
205526,331,1470559947000,158
205527,331,1472159164000,219
205528,331,1472468584000,201
205529,331,1471451293000,210
205530,331,1470075329000,210
205531,331,1470041910000,139
205532,331,1470125601000,152
205533,331,1471948955000,224
205534,331,1472145285000,218
205535,331,1472460626000,228
205536,331,1470762073000,177
205537,331,1470832828000,263
205538,331,1472065844000,149
205539,331,1471458999000,197
205540,331,1471370227000,177
205541,331,1472073564000,129
205542,331,1470302584000,216
205543,331,1471457849000,273
205544,331,1470855959000,200
205545,331,1471540708000,222
205546,331,1470251035000,248
205547,331,1471463761000,231
205548,331,1472676969000,226
205549,331,1470031205000,218
205550,331,1471606262000,304
205551,331,1472041586000,212
205552,331,1470042067000,145
205553,331,1472584977000,206
205554,331,1472578857000,230
205555,331,1470042168000,152
205556,331,1470041983000,140
205557,331,1473868122000,224
205558,331,1473724208000,167
205559,331,1473656402000,221
205560,331,1473154893000,159
205561,331,1473695036000,195
205562,331,1473656402000,197
205563,331,1473726104000,187
205564,331,1474185592000,195
205565,331,1473726281000,244
205566,331,1473267831000,244
205567,331,1475086444000,209
205568,331,1473426346000,168
205569,331,1473713114000,216
205570,331,1475179016000,262
205571,331,1473704870000,212
205572,331,1473247396000,206
205573,331,1473182518000,161
205574,331,1472815140000,200
205575,331,1472826885000,179
205576,331,1472839118000,234
205577,331,1473854360000,199
205578,331,1473704304000,149
205579,331,1472734673000,191
205580,331,1475161754000,175
205581,331,1473574186000,213
205582,331,1472849284000,179
205583,331,1473863653000,205
205584,331,1473224404000,198
205585,331,1472753891000,143
205586,331,1472937453000,171
205587,331,1474483552000,212
205588,331,1473952685000,181
205589,331,1473418648000,159
205590,331,1475075694000,256
205591,331,1473695206000,165
205592,331,1473183406000,217
205593,331,1473718167000,179
205594,331,1473799016000,149
205595,331,1474310972000,169
205596,331,1474374508000,187
205597,331,1473363081000,181
205598,331,1473377229000,126
205599,331,1473731064000,194
205600,331,1474565722000,237
205601,331,1475162416000,207
205602,331,1473868404000,193
205603,331,1474566247000,253
205604,331,1474016164000,161
205605,331,1475215203000,251
205606,331,1473856877000,161
205607,331,1474483895000,177
205608,331,1475184274000,166
205609,331,1473353194000,232
205610,331,1473358993000,206
205611,331,1473728345000,201
205612,331,1476158313000,213
205613,331,1477037375000,193
205614,331,1477577319000,229
205615,331,1476150285000,185
205616,331,1477512970000,218
205617,331,1476724902000,224
205618,331,1476804923000,181
205619,331,1475679361000,142
205620,331,1476135307000,179
205621,331,1477429238000,193
205622,331,1475702104000,148
205623,331,1476737608000,168
205624,331,1477447218000,191
205625,331,1477376523000,227
205626,331,1476745741000,238
205627,331,1476293450000,218
205628,331,1475777956000,272
205629,331,1477630802000,341
205630,331,1475337419000,187
205631,331,1477469092000,154
205632,331,1477202403000,441
205633,331,1476511203000,211
205634,331,1475531610000,259
205635,331,1477911460000,262
205636,331,1476706833000,233
205637,331,1475759864000,212
205638,331,1477417119000,141
205639,331,1476209760000,186
205640,331,1477506925000,219
205641,331,1475596674000,255
205642,331,1477070729000,164
205643,331,1476379950000,175
205644,331,1477684418000,190
205645,331,1476814539000,289
205646,331,1476716599000,201
205647,331,1475599123000,231
205648,331,1475663404000,147
205649,331,1475670944000,173
205650,331,1476108427000,304
205651,331,1476053498000,248
205652,331,1476338406000,333
205653,331,1475665532000,207
205654,331,1476880096000,250
205655,331,1477388638000,187
205656,331,1476196246000,197
205657,331,1475504236000,204
205658,331,1475684220000,240
205659,331,1475687740000,213
205660,331,1476212620000,212
205661,331,1475670368000,170
205662,331,1477135584000,225
205663,331,1477263366000,171
205664,331,1475610571000,234
205665,331,1477653691000,290
205666,331,1476888229000,151
205667,331,1477668966000,261
205668,331,1475694531000,192
205669,331,1475598036000,258
205670,331,1475584856000,197
205671,331,1477330741000,235
205672,331,1476136525000,6690
205673,331,1477430893000,246
205674,331,1475650015000,220
205675,331,1476511202000,246
205676,331,1475838208000,211
205677,331,1476893286000,186
205678,331,1477934413000,241
205679,331,1476824716000,268
205680,331,1476734618000,246
205681,331,1475775359000,251
205682,331,1477686202000,246
205683,331,1475643602000,216
205684,331,1476983439000,238
205685,331,1476203123000,219
205686,331,1477589954000,208
205687,331,1475699763000,229
205688,331,1475675838000,214
205689,331,1475868085000,292
205690,331,1477050529000,194
205691,331,1476605156000,226
205692,331,1476192569000,159
205693,331,1477670492000,193
205694,331,1476405000000,226
205695,331,1476849044000,226
205696,331,1476698772000,198
205697,331,1475643602000,181
205698,331,1477586783000,241
205699,331,1477503301000,280
205700,331,1475753072000,233
205701,331,1477570286000,253
205702,331,1476831540000,239
205703,331,1476181559000,200
205704,331,1478408402000,266
205705,331,1480515459000,294
205706,331,1479411038000,294
205707,331,1478629096000,209
205708,331,1478712062000,239
205709,331,1480273073000,188
205710,331,1480052166000,147
205711,331,1480440376000,193
205712,331,1478644527000,196
205713,331,1480453888000,246
205714,331,1480469142000,139
205715,331,1480458882000,170
205716,331,1479272402000,201
205717,331,1479293680000,207
205718,331,1478610686000,221
205719,331,1480529292000,99
205720,331,1479837270000,168
205721,331,1479833987000,224
205722,331,1478729437000,214
205723,331,1480423703000,298
205724,331,1478548452000,217
205725,331,1478926802000,200
205726,331,1478243314000,292
205727,331,1478634497000,163
205728,331,1478705120000,161
205729,331,1479380661000,251
205730,331,1480240767000,191
205731,331,1480039202000,180
205732,331,1480093489000,259
205733,331,1478708976000,144
205734,331,1480404940000,171
205735,331,1478693592000,286
205736,331,1478191724000,312
205737,331,1480327258000,269
205738,331,1480062885000,197
205739,331,1480060844000,157
205740,331,1480075135000,191
205741,331,1479829810000,317
205742,331,1478188835000,284
205743,331,1479399741000,212
205744,331,1478534617000,182
205745,331,1478621830000,176
205746,331,1479328766000,170
205747,331,1480421361000,165
205748,331,1479839217000,275
205749,331,1479988548000,190
205750,331,1479945238000,243
205751,331,1480462077000,229
205752,331,1480347631000,249
205753,331,1478187280000,172
205754,331,1479311226000,184
205755,331,1479827198000,185
205756,331,1478506285000,162
205757,331,1479318795000,132
205758,331,1478897844000,216
205759,331,1478882549000,295
205760,331,1479581068000,212
205761,331,1480527476000,197
205762,331,1478416662000,271
205763,331,1480501218000,237
205764,331,1480503049000,205
205765,331,1480502634000,192
205766,331,1480502590000,182
205767,331,1480503356000,204
205768,331,1480501540000,197
205769,331,1480502162000,196
205770,331,1480503021000,200
205771,331,1480503423000,179
205772,331,1480502031000,190
205773,331,1480501898000,201
205774,331,1480501352000,198
205775,331,1480501211000,205
205776,331,1479480685000,191
205777,331,1478529397000,197
205778,331,1478623637000,219
205779,331,1478855814000,137
205780,331,1480339936000,251
205781,331,1479319860000,128
205782,331,1478011034000,228
205783,331,1478367249000,204
205784,331,1479099602000,281
205785,331,1478639462000,208
205786,331,1478715702000,254
205787,331,1479272402000,205
205788,331,1479913582000,199
205789,331,1479147372000,190
205790,331,1480409223000,181
205791,331,1480523903000,223
205792,331,1479893336000,129
205793,331,1479414674000,233
205794,331,1479917072000,155
205795,331,1480533259000,197
205796,331,1478022919000,196
205797,331,1479995494000,145
205798,331,1480431129000,243
205799,331,1478618975000,239
205800,331,1478863960000,206
205801,331,1480426033000,189
205802,331,1479915777000,173
205803,331,1478715393000,251
205804,331,1478514974000,226
205805,331,1478969440000,202
205806,331,1478322004000,209
205807,331,1478888512000,297
205808,331,1480008110000,220
205809,331,1479722895000,256
205810,331,1478551886000,177
205811,331,1478516853000,189
205812,331,1478716634000,226
205813,331,1480441196000,224
205814,331,1478800564000,277
205815,331,1480500954000,187
205816,331,1480449790000,657
205817,331,1480069585000,216
205818,331,1480499222000,201
205819,331,1480087851000,233
205820,331,1484595090000,198
205821,331,1493716779000,151
205822,331,1494879811000,196
205823,331,1518590966000,156
205824,331,1508186077000,231
205825,331,1519746646000,236
205826,331,1508741987000,162
205827,331,1480612971000,201
205828,331,1489813214000,288
205829,331,1487865562000,229
205830,331,1504082331000,257
205831,331,1499869480000,132
205832,331,1507403441000,171
205833,331,1512964847000,279
205834,331,1517413340000,189
205835,331,1485072034000,245
205836,331,1489612824000,175
205837,331,1505411803000,202
205838,331,1488776416000,278
205839,331,1497029457000,226
205840,331,1506545583000,177
205841,331,1506066739000,279
205842,331,1487829615000,271
205843,331,1505059341000,190
205844,331,1499174833000,288
205845,331,1508084126000,256
205846,331,1507134835000,215
205847,331,1507132420000,216
205848,331,1495117195000,313
